title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
STRAWBERI AND CREAM - NITROS COLD BREW SALTS - 30ML,FIND BRAND,STRAWBERI AND CREAM - NITROS COLD BREW SALTS - 30ML,$10.99,"Dive into a bottle of Strawberi & Cream by Nitro's Cold Brew Salts, a nicotine salt concoction of decadent vanilla milkshake with strawberries blended in.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Strawberi & Cream Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberi-and-cream-nitros-cold-brew-salts
COFFEE AND ICE CREAM - NITROS COLD BREW - 100ML,FIND BRAND,COFFEE AND ICE CREAM - NITROS COLD BREW - 100ML,$13.99,"Check out Coffee and Ice Cream by Nitro's Cold Brew, recreating a scoop of Italian gelato covered with robust espresso that is sure to please the tongue.
Nitro's Cold Brew - Coffee and Ice Cream Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/coffee-and-ice-cream-nitros-cold-brew
MANGO COCONUT - NITROS COLD BREW - 100ML,FIND BRAND,MANGO COCONUT - NITROS COLD BREW - 100ML,$13.99,"Check out Mango Coconut by Nitro's Cold Brew, combining luscious mangoes, velvety coconuts, and a touch of refreshing menthol to delight the palate.
Nitro's Cold Brew - Mango Coconut Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/mango-coconut-nitros-cold-brew
FRUIT SPLASH - NITROS COLD BREW - 100ML,FIND BRAND,FRUIT SPLASH - NITROS COLD BREW - 100ML,$13.99,"Shop Fruit Splash by Nitro's Cold Brew, combining a medley of fresh sliced fruit mixed into a thick creamy milkshake base that will delight the taste buds.
Nitro's Cold Brew - Fruit Splash Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/fruit-splash-nitros-cold-brew
KEY LIME PIE - NITROS COLD BREW - 100ML,FIND BRAND,KEY LIME PIE - NITROS COLD BREW - 100ML,$13.99,"Discover Key Lime Pie by Nitro's Cold Brew, combining notes of deliciously tangy key limes enhanced with a graham cracker crust and creamy custard.
Nitro's Cold Brew - Key Lime Pie Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/key-lime-pie-nitros-cold-brew
STRAWBERI AND CREAM - NITROS COLD BREW - 100ML,FIND BRAND,STRAWBERI AND CREAM - NITROS COLD BREW - 100ML,$13.99,"Shop Strawberi & Cream by Nitro's Cold Brew, a creamy milkshake flavored with sweet vine-ripened strawberries and a healthy dollop of whipped cream.
Nitro's Cold Brew - Strawberi & Cream Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberi-cream-nitros-cold-brew
KATY'S CHOICE - ELYSIAN SALTS - 60ML,FIND BRAND,KATY'S CHOICE - ELYSIAN SALTS - 60ML,$17.99,"Shop Katy's Choice by Elysian Salts, a synthetic nicotine salt blend of decadence, featuring crunchy cereal, sliced strawberries, and refreshing milk.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian Salts - Katy's Choice Features:
2 x 30mL Chubby Gorilla Bottle
Child Resistant Cap
60% VG
40% PG
Synthetic Nicotine Salt Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available nicotine: 12mg, 24mg, 48mg

CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/katys-choice-elysian-salts
NANA FLAKES - ELYSIAN SALTS - 60ML,FIND BRAND,NANA FLAKES - ELYSIAN SALTS - 60ML,$17.99,"Discover Nana Flakes by Elysian Salts, capturing the flavor of sweet bananas, crunchy cornflakes, and creamy milk in a synthetic nicotine salt.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian Salts - Nana Flakes Features:
2 x 30mL Chubby Gorilla Bottle
Child Resistant Cap
60% VG
40% PG
Synthetic Nicotine Salt Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available nicotine: 12mg, 24mg, 48mg

CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. \",,,,,,https://www.elementvape.com/nana-flakes-elysian-salts
NA'NILLA - ELYSIAN SALTS - 60ML,FIND BRAND,NA'NILLA - ELYSIAN SALTS - 60ML,$17.99,"Shop Na'Nilla by Elysian Salts, a synthetic nicotine salt mix of bananas, graham crackers, and fluffly vanilla cake that is sure to delight the taste buds.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Elysian Salts - Na'Nilla Features:
2 x 30mL Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salt Formulation
Made in USA
Available in 12mg, 24mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nanilla-elysian-salts
NA'NILLA - ELYSIAN LABS - 120ML,ELYSIAN LABS,NA'NILLA - ELYSIAN LABS - 120ML,$17.99,"Discover Na'Nilla by Elysian Labs, featuring a delightful notes of ripe bananas, graham cracker crust and vanilla white cake in a synthetic nicotine blend.
Elysian Labs - Na'Nilla Features:
2 x 60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nanilla-elysian
STRAWBERRY MILK - BSX SERIES - 60ML,FIND BRAND,STRAWBERRY MILK - BSX SERIES - 60ML,$11.99,"Check out Strawberry Milk by Glas Vapor, capturing the delicious flavor of sweet vine-ripened strawberries mixed in with a splash of refreshing milk.
Glas E-Liquid - Basix Series - Strawberry Milk Features:
60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberry-milk-basix
VANILLA CUSTARD - COASTAL SALTS - 30ML,FIND BRAND,VANILLA CUSTARD - COASTAL SALTS - 30ML,$10.99,"Check out Vanilla Custard by Coastal Salts, taking notes of rich robust vanilla mixed into a bowl of smooth creamy custard and powerful nicotine salts.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vanilla Custard - Coastal SALTS Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salt Formulation
Made in USA
Available in 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/vanilla-custard-coastal-salts
VANILLA CUSTARD - COASTAL CLOUDS CO. - 60ML,COASTAL CLOUDS,VANILLA CUSTARD - COASTAL CLOUDS CO. - 60ML,$11.99,"Check out Vanilla Custard by Coastal Clouds Co., capturing notes of sweet robust vanilla paired with a creamy bowl of custard to entice the taste buds.
Vanilla Custard - Coastal Clouds Co. Features:
60mL Unicorn Bottle
Child Resistant Cap
60% VG
40% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/vanilla-custard-coastal-clouds
GOLDEN CUSTARD - POD JUICE DESSERTS - 100ML,POD JUICE,GOLDEN CUSTARD - POD JUICE DESSERTS - 100ML,$13.99,"Discover Golden Custard by Pod Juice, capturing the delicious flavor of sweet custard with a splash of fragrant vanilla that will entice the taste buds.
Golden Custard - Pod Juice E-Liquids Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg, 12mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/golden-custard-pod-juice
BANANA - CUSTARD MONSTER SALTS - 30ML,FIND BRAND,BANANA - CUSTARD MONSTER SALTS - 30ML,$10.99,"Shop the Banana by Custard Monster Salts, adopting sweet bananas mixed into a bowl of delicious custard made with synthetic nicotine salts. From the creators of Monster Vape Labs.
Banana - Custard Monster Salts -  30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Formulation: Synthetic Nicotine Salts
• Child Resistant Cap
• Made in USA
Available Options:
24mg, 48mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,50%,50%,,,https://www.elementvape.com/banana-custard-salts-jam-monster
BANANA - CUSTARD MONSTER - 100ML,FIND BRAND,BANANA - CUSTARD MONSTER - 100ML,$13.99,"Check out Banana by Custard Monster, delivering delicious notes of sweet ripe bananas in a creamy thick custard blend to entice the taste buds. From the creators of Monster Vape Labs.
Banana - Custard Monster - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 25%
• VG: 75%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,75%,25%,,,https://www.elementvape.com/banana-custard-custard-monster
NANA FOSTER SALTS - KEEP IT 100 - 30ML,KEEP IT 100,NANA FOSTER SALTS - KEEP IT 100 - 30ML,$10.99,"Shop Nana Foster Salts by Keep It 100, featuring a blend of sweet bananas with cinnamon sugar and a splash of vanilla in a synthetic nicotine salt.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nana Foster Salts - Keep It 100 Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salt Formulation
Made in USA
Available in 30mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nana-foster-salts-keep-it-100
NANA FOSTER - KEEP IT 100 - 100ML,KEEP IT 100,NANA FOSTER - KEEP IT 100 - 100ML,$13.99,"Check out Nana Foster by Keep It 100, taking notes of sweet bananas enhanced with sweet cinnamon sugar and a dash of vanilla to uplift the taste buds.
Nana Foster - Keep It 100 Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/nana-foster-keep-it-100
DEWBERRY CREAM - KILO REVIVAL SALTS - 30ML,KILO,DEWBERRY CREAM - KILO REVIVAL SALTS - 30ML,$10.99,"Discover Dewberry Cream by Kilo Revival SALT, taking a synthetic nicotine salt blend infused with sweet strawberry with a touch of creamy milk.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Dewberry Cream - Kilo Revival SALT Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salt Formulation
Made in USA
Available in 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/dewberry-cream-kilo-revival-salts
DEWBERRY CREAM - KILO REVIVAL - 100ML,KILO,DEWBERRY CREAM - KILO REVIVAL - 100ML,$13.99,"Check out Dewberry Cream by Kilo Revival E-Liquid, a blend of synthetic nicotine flavored with delicious honeydew and strawberries with a touch of cream.
Dewberry Cream - Kilo Revival E-Liquid Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/dewberry-cream-kilo-revival
VANILLA CUSTARD SALT - VAPE DINNER LADY - 30ML,VAPE DINNER LADY,VANILLA CUSTARD SALT - VAPE DINNER LADY - 30ML,$10.99,"Shop Vanilla Custard Salt by Vape Dinner Lady, a synthetic nicotine salt blend incorporating smooth creamy custard flavored with rich vanilla.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vanilla Custard SALT - Vape Dinner Lady Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Crafted for Ultra-Low Wattage & Pod Based Systems
Synthetic Nicotine Salt Formulation
Made in UK
Available in 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/vanilla-custard-salt-vape-dinner-lady
VANILLA CUSTARD - VAPE DINNER LADY - 60ML,VAPE DINNER LADY,VANILLA CUSTARD - VAPE DINNER LADY - 60ML,$11.99,"Check out Vanilla Custard by Vape Dinner Lady, capturing amazingly smooth notes of vanilla in a bowl of creamy custard, made with synthetic nicotine.
Vanilla Custard - Vape Dinner Lady Features:
60mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in UK
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/vanilla-custard-vape-dinner-lady
UPSTATE ALMOND CREAM SALTS - BANTAM VAPE - 30ML,BANTAM VAPE,UPSTATE ALMOND CREAM SALTS - BANTAM VAPE - 30ML,$10.99,"Shop Upstate Almond Cream Salts by Bantam Vape, a synthetic nicotine salt blend featuring layers of vanilla, nutty almonds, and sweet cream.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Upstate Almond Cream SALTS - Bantam Vape Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Crafted for Ultra-Low Wattage & Pod Based Systems
Synthetic Nicotine Salt Formulation
Available nicotine: 18mg, 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/upstate-almond-cream-bantam-salts
UPSTATE ALMOND CREAM - BANTAM VAPE - 100ML,BANTAM VAPE,UPSTATE ALMOND CREAM - BANTAM VAPE - 100ML,$11.99,"Discover Upstate Almond Cream by Bantam Vape, featuring delicious notes of creamy vanilla, nutty almond, and cream in synthetic nicotine blend.
Upstate Almond Cream - Bantam Vape Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/upstate-almond-cream-bantam
FRUITY - THE MILK SALTS - 30ML,FIND BRAND,FRUITY - THE MILK SALTS - 30ML,$10.99,"Discover Fruity by The Milk Salts, a blend of synthetic nicotine salts flavored with delightfully fruity cereal in a bowl of refreshingly creamy milk. From the creators of Monster Vape Labs.
Fruity - The Milk Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Formulation: Synthetic Nicotine Salts
• Child Resistant Cap
• Made in USA
Available Options:
24mg, 48mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,50%,50%,,,https://www.elementvape.com/fruity-salts-jam-monster
CINNAMON - THE MILK SALTS - 30ML,FIND BRAND,CINNAMON - THE MILK SALTS - 30ML,$10.99,"Check out Cinnamon by The Milk Salts, a synthetic nicotine salt mix of sweet cinnamon in a bowl of smooth creamy milk that will delight the tongue. From the creators of Monster Vape Labs.
Cinnamon - The Milk Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Formulation: Synthetic Nicotine Salts
• Child Resistant Cap
• Made in USA
Available Options:
24mg, 48mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,50%,50%,,,https://www.elementvape.com/cinnamon-salts-jam-monster
BERRY CRUNCH - THE MILK SALTS - 30ML,FIND BRAND,BERRY CRUNCH - THE MILK SALTS - 30ML,$10.99,"Shop Berry Crunch by The Milk Salts, a synthetic nicotine salt blend of assorted berry cereal in a bowl of rich creamy milk that excites the tongue. From the creators of Monster Vape Labs.
Berry Crunch - The Milk Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Formulation: Synthetic Nicotine Salts
• Child Resistant Cap
• Made in USA
Available Options:
24mg, 48mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,50%,50%,,,https://www.elementvape.com/berry-crunch-salts-jam-monster
FRUITY - THE MILK - 100ML,FIND BRAND,FRUITY - THE MILK - 100ML,$13.99,"Discover Fruity by The Milk, a synthetic nicotine blend incorporating flavors of crunchy fruity cereal in a bowl of creamy milk that amazes the taste buds. From the creators of Monster Vape Labs.
Fruity - The Milk - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 25%
• VG: 75%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,75%,25%,,,https://www.elementvape.com/fruity-jam-monster
CINNAMON - THE MILK - 100ML,FIND BRAND,CINNAMON - THE MILK - 100ML,$13.99,"Shop Cinnamon by The Milk featuring a synthetic nicotine blend of cinnamon cereal with sweet creamy milk that will delight the taste buds. From the creators of Monster Vape Labs.
Cinnamon - The Milk - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 25%
• VG: 75%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,75%,25%,,,https://www.elementvape.com/cinnamon-jam-monster
BERRY CRUNCH - THE MILK - 100ML,FIND BRAND,BERRY CRUNCH - THE MILK - 100ML,$13.99,"Check out Berry Crunch by The Milk, featuring a synthetic nicotine blend of mixed berries in cereal form with a touch of creamy milk that delights the tongue. From the makers of Jam Monster. From the creators of Monster Vape Labs.
Berry Crunch - The Milk - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 25%
• VG: 75%
• Formulation: Synthetic Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,75%,25%,,,https://www.elementvape.com/berry-crunch-jam-monster
STRAWBERRY ICE CREAM - POD JUICE - 30ML,POD JUICE,STRAWBERRY ICE CREAM - POD JUICE - 30ML,$10.99,"Discover Strawberry Ice Cream by Pod Juice E-Liquid, capturing the delicious flavor of sweet strawberries in a creamy ice cream base with nicotine salts. 

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Pod Juice E-Liquid - Strawberry Ice Cream Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Synthetic Nicotine Salt Formulation
Crafted for Ultra Low Wattage & Pod Based Devices
Made in USA
Available in 35mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberry-ice-cream-pod-juice
CARAMEL BRULEE - COASTAL CLOUDS CO. - 60ML,COASTAL CLOUDS,CARAMEL BRULEE - COASTAL CLOUDS CO. - 60ML,$11.99,"Discover Caramel Brulee by Coastal Clouds Co., featuring decadent sweet caramel that will excite the taste buds, made from synthetic nicotine.
Caramel Brulee - Coastal Clouds Co. Features:
60mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/caramel-brulee-coastal-clouds-co
BANANA - JOHNNY CREAMPUFF - 100ML,FIND BRAND,BANANA - JOHNNY CREAMPUFF - 100ML,$13.99,"Check out Johnny Creampuff - Banana by Tinted Brew Juice Co, featuring a delicate cream puff enhanced with the sweet flavor of ripened bananas.
Johnny Creampuff - Banana by Tinted Brew Juice Co. Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/banana-johnny-creampuff
PBLS - BSX SERIES - 60ML,FIND BRAND,PBLS - BSX SERIES - 60ML,$11.99,"Check out PBLS by Glas Vapor, featuring a sweet dessert blend of fruit cereal and macaroons, balancing a sweet vanilla cream with fruit cereal flavor.
PBLS - Basix Series - Glas Vapor Features:
60mL Unicorn Bottles
Child Resistant Cap
70% VG
30% PG
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/pbls-basix
AMERICAN DREAM - HUMBLE SALTS - 30ML,FIND BRAND,AMERICAN DREAM - HUMBLE SALTS - 30ML,$10.99,"Discover American Dream by Humble TFN SALT, featuring a blend of fruity breakfast cereals with a splash of creamy milk in a synnthetic nicotine salt blend.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Humble TFN SALT - American Dream Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salt Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/american-dream-humble-tfn-salts
HOPSCOTCH - HUMBLE SALTS - 30ML,FIND BRAND,HOPSCOTCH - HUMBLE SALTS - 30ML,$10.99,"Discover HopScotch by Humble TFN SALT, a nicotine salt blend of sweet toffee, rich vanilla, and flavorful butterscotch custard that will amaze the senses.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Humble TFN SALT - Hopscotch Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salt Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available in 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/hopscotch-humble-tfn-salts
PARFAIT SALTS - THE MILK HOUSE - GOST VAPOR - 30ML,FIND BRAND,PARFAIT SALTS - THE MILK HOUSE - GOST VAPOR - 30ML,$10.99,"Check out Parfait SALTS by GOST Vapor, a layered mix of sweet strawberries and crunchy fruit cereal that will entice the senses in nicotine salt form.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
GOST Vapor - The Milk House - Parfait SALTS Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted for Ultra-Low Wattage & Pod-Based System
Available in 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/parfait-salts-gost-vapor
