title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
STRAWBERRY ICE - YOGI DELIGHTS SALTS - 30ML,FIND BRAND,STRAWBERRY ICE - YOGI DELIGHTS SALTS - 30ML,$10.99,"Discover Strawberry Ice by Yogi Delights Salts, mixing notes of sweet strawberries and cooling menthol for a chilly fruit flavored vaping experience.
STRAWBERRY ICE - YOGI DELIGHTS SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 Strawberry Ice - Yogi Delights Salts - 30mL
AVAILABLE OPTIONS:
• 20mg
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/strawberry-ice-yogi-delights-salts
STRAWBERRY ICE - YOGI DELIGHTS - 100ML,FIND BRAND,STRAWBERRY ICE - YOGI DELIGHTS - 100ML,$13.99,"Check out Strawberry Ice by Yogi Delights, featuring notes of vine-ripened strawberries augmented with a refreshing gust of menthol to chill the senses.
STRAWBERRY ICE - YOGI DELIGHTS - 100ML FEATURES:
• BOTTLE CAPACITY: 100mL
• VG: 50%
• PG: 50%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 Strawberry Ice - Yogi Delights - 100mL
AVAILABLE OPTIONS:
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",100mL,50%,50%,Freebase Nicotine,USA,https://www.elementvape.com/strawberry-ice-yogi-delights
ICED BLOOD ORANGE PEACH - COASTAL CLOUDS SALTS - 30ML,COASTAL CLOUDS,ICED BLOOD ORANGE PEACH - COASTAL CLOUDS SALTS - 30ML,$10.99,"Check out Iced Blood Orange Peach by Coastal Clouds Salts, a nicotine salt blend featuring citrusy blood oranges, juicy peaches, and refreshing menthol.
ICED BLOOD ORANGE PEACH - COASTAL CLOUDS SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 ICED Blood Orange Peach - Coastal Clouds Salts - 30mL
AVAILABLE OPTIONS:
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/iced-blood-orange-peach-coastal-clouds-salts
ICED BLOOD ORANGE PEACH - COASTAL CLOUDS CO. - 60ML,COASTAL CLOUDS,ICED BLOOD ORANGE PEACH - COASTAL CLOUDS CO. - 60ML,$11.99,"Shop Iced Blood Orange Peach by Coastal Clouds Co., blending together notes of delectable blood oranges, ripened peaches, and a gust of chilly menthol.
ICED BLOOD ORANGE PEACH - COASTAL CLOUDS CO. - 60ML FEATURES:
• BOTTLE CAPACITY: 60mL
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 ICED Blood Orange Peach - Coastal Clouds Co. - 60mL
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",60mL,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/iced-blood-orange-peach-coastal-clouds
MENTHOL TOBACCO - COASTAL CLOUDS SALTS - 30ML,COASTAL CLOUDS,MENTHOL TOBACCO - COASTAL CLOUDS SALTS - 30ML,$10.99,"Check out Menthol Tobacco by Coastal Clouds Salts, a tantalizing nicotine salt blend featuring cured tobacco combined with refreshingly cool menthol.
MENTHOL TOBACCO - COASTAL CLOUDS SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 Menthol Tobacco - Coastal Clouds Salts - 30mL
AVAILABLE OPTIONS:
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/menthol-tobacco-coastal-clouds-salts
MENTHOL TOBACCO - COASTAL CLOUDS CO. - 60ML,COASTAL CLOUDS,MENTHOL TOBACCO - COASTAL CLOUDS CO. - 60ML,$11.99,"Shop Menthol Tobacco by Coastal Clouds Co., featuring a blend of rich robust tobacco enhanced with the cooling effects of refreshing menthol for a bold vape.
MENTHOL TOBACCO - COASTAL CLOUDS CO. - 60ML FEATURES:
• BOTTLE CAPACITY: 60mL
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 Menthol Tobacco - Coastal Clouds Co. - 60mL
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",60mL,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/menthol-tobacco-coastal-clouds
FREEZE SOUR FRUITY WORMS - POD JUICE - 100ML,POD JUICE,FREEZE SOUR FRUITY WORMS - POD JUICE - 100ML,$13.99,"Indulge in FREEZE Sour Fruity Worms by Pod Juice, featuring a delicious e-liquid that captures the essence of sour-coated gummy worms infused with a blast of refreshing menthol.
FREEZE SOUR FRUITY WORMS - POD JUICE - 100ML FEATURES:
• BOTTLE CAPACITY: 100mL Unicorn Bottle
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 FREEZE Sour Fruity Worms - Pod Juice - 100mL
AVAILABLE OPTIONS:
• 0mg
• 12mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",100mL Unicorn Bottle,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/freeze-sour-fruity-worms-pod-juice
FREEZE APPLE WATERMELON - JUICE HEAD SALTS - 30ML,JUICE HEAD,FREEZE APPLE WATERMELON - JUICE HEAD SALTS - 30ML,$10.99,"Check out Freeze Apple Watermelon by Juice Head Salts, a nicotine salt infusion featuring notes of apple, watermelon, and refreshingly cool menthol.
FREEZE APPLE WATERMELON - JUICE HEAD SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 25mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/freeze-apple-watermelon-juice-head-salts
APPLE PEARADISE MENTHOL - THE FINEST FRUIT EDITION SALT NIC - 30ML,FIND BRAND,APPLE PEARADISE MENTHOL - THE FINEST FRUIT EDITION SALT NIC - 30ML,$10.99,"Check out Apple Pearadise Menthol by The Finest SALT NIC, capturing delicious notes of sweet apples and crisp pears blended with chilly menthol.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Apple Pearadise Menthol - The Finest SALT NIC Series Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation
Crafted For Ultra-Low Wattage & Pod-Based System
Made in USA
Available 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/apple-pearadise-menthol-finest-salts
FREEZE APPLE WATERMELON - JUICE HEAD - 100ML,JUICE HEAD,FREEZE APPLE WATERMELON - JUICE HEAD - 100ML,$13.99,"Discover FREEZE Apple Watermelon by Juice Head, chilling the taste buds with refreshing menthol flavored with freshly picked apples and juiced watermelon.
FREEZE APPLE WATERMELON - JUICE HEAD - 100ML FEATURES:
• BOTTLE CAPACITY: 100mL
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 100mL Unicorn Bottle
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",100mL,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/freeze-apple-watermelon-juice-head
MALIBU - POD JUICE PJ5000 - 30ML,POD JUICE,MALIBU - POD JUICE PJ5000 - 30ML,$10.99,"Discover Malibu by Pod Juice PJ5000, a tropical synthetic nicotine salt blend featuring orangey citrus, light mint, and the refreshing chill of menthol.
MALIBU - POD JUICE PJ5000 - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Synthetic Nicotine
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 35mg
• 55mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",30mL Unicorn Bottle,50%,50%,Synthetic Nicotine,USA,https://www.elementvape.com/malibu-pod-juice-pj5000
MENTHOL - HUMBLE SALTS - 30ML,FIND BRAND,MENTHOL - HUMBLE SALTS - 30ML,$10.99,"Check out Menthol by Humble Salts, featuring a nicotine salt blend of eJuice that encapsulates the tongue in a deluge of refreshingly cool menthol.
MENTHOL - HUMBLE SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/menthol-humble-salts
ICE DOUBLE MANGO - FROZEN FRUIT MONSTER SALTS - 30ML,FIND BRAND,ICE DOUBLE MANGO - FROZEN FRUIT MONSTER SALTS - 30ML,$10.99,"Check out Double Mango by Frozen Fruit Monster Salts, featuring a nicotine salt blend of juicy mangoes infused with chilling menthol for a satisfying vape.
ICE Double Mango - Frozen Fruit Monster Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• Fomulation: Nicotine Salts
• Child Resistant Cap
• Made in USA
Includes:
• 1 ICE Double Mango - Frozen Fruit Monster Salts - 30mL
Available Options:
24mg | 48mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,50%,50%,,,https://www.elementvape.com/ice-double-mango-frozen-fruit-monster-salts
ICE DOUBLE MANGO - FROZEN FRUIT MONSTER - 100ML,FIND BRAND,ICE DOUBLE MANGO - FROZEN FRUIT MONSTER - 100ML,$13.99,"Shop Double Mango by Frozen Fruit Monster, featuring a mouthwatering blend of juicy mangoes infused with chilling menthol to satisfy your fruity cravings.
ICE Double Mango - Frozen Fruit Monster - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• VG: 70%
• PG: 30%
• Fomulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Includes:
• 1 ICE Double Mango - Frozen Fruit Monster - 100mL
Available Options:
0mg | 3mg | 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,70%,30%,,,https://www.elementvape.com/ice-double-mango-frozen-fruit-monster
ICED MANGO LEMONADE - HI-DRIP - 100ML,HI-DRIP,ICED MANGO LEMONADE - HI-DRIP - 100ML,$13.99,"Delight in ICED Mango Lemonade by Hi-Drip, capturing a refreshing menthol vape flavored with juicy mangoes combined with tart lemonade served over ice.
ICED MANGO LEMONADE - HI-DRIP E-LIQUIDS - 100ML FEATURES:
• BOTTLE CAPACITY: 100mL
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 100mL Unicorn Bottle
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",100mL,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/iced-mango-lemonade-hi-drip
BANANA PINEAPPLE ICE - YOGI BLENDS SALTS - 30ML,FIND BRAND,BANANA PINEAPPLE ICE - YOGI BLENDS SALTS - 30ML,$10.99,"Check out Banana Pineapple Ice by Yogi Blend Salts, featuring a mixture of ripe bananas with slices of tangy pineapples coupled with a splash of menthol. 
BANANA PINEAPPLE ICE - YOGI BLEND SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 20mg
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/banana-pineapple-ice-yogi-blend-salts
APPLE PEACH ICE - YOGI BLENDS SALTS - 30ML,FIND BRAND,APPLE PEACH ICE - YOGI BLENDS SALTS - 30ML,$10.99,"Discover Apple Peach Ice by Yogi Blend Salts, captivating the taste buds with tantalizing peaches mingled with fresh apples in a pool of menthol nicsalts.
APPLE PEACH ICE - YOGI BLEND SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 20mg
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/apple-peach-ice-yogi-blend-salt
BANANA WATERMELON ICE - YOGI BLENDS SALTS - 30ML,FIND BRAND,BANANA WATERMELON ICE - YOGI BLENDS SALTS - 30ML,$10.99,"Shop Banana Watermelon Ice by Yogi Blend Salts, featuring a nicotine salt blend of tantalizing bananas and sweet sliced watermelons with a blast of menthol.
BANANA WATERMELON ICE - YOGI BLEND SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 20mg
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/banana-watermelon-ice-yogi-blends-salt
BANANA WATERMELON ICE - YOGI BLENDS - 100ML,FIND BRAND,BANANA WATERMELON ICE - YOGI BLENDS - 100ML,$13.99,"Shop Banana Watermelon Ice by Yogi Blends, featuring notes of tantalizing watermelon enhanced with the flavor of a ripe banana with refreshing menthol.
BANANA WATERMELON ICE - YOGI BLENDS - 100ML FEATURES:
• BOTTLE CAPACITY: 100mL
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 100mL Chubby Unicorn Bottle
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",100mL,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/banana-watermelon-ice-yogi
APPLE PEACH ICE - YOGI BLENDS - 100ML,FIND BRAND,APPLE PEACH ICE - YOGI BLENDS - 100ML,$13.99,"Discover Apple Peach Ice by Yogi Blends, featuring a mixture of crisp apples, tantalizing peaches, and a taste bud chilling splash of cool menthol.
APPLE PEACH ICE - YOGI BLENDS - 100ML FEATURES:
• BOTTLE CAPACITY: 100mL
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 100mL Chubby Unicorn Bottle
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",100mL,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/apple-peach-ice-yogi
BANANA PINEAPPLE ICE - YOGI BLENDS - 100ML,FIND BRAND,BANANA PINEAPPLE ICE - YOGI BLENDS - 100ML,$13.99,"Check out Banana Pineapple Ice by Yogi Blends, featuring luscious bananas combined with juicy pineapple, finished with a splash of refreshing menthol.
BANANA PINEAPPLE ICE - YOGI BLENDS - 100ML FEATURES:
• BOTTLE CAPACITY: 100mL
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 100mL Chubby Unicorn Bottle
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",100mL,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/banana-pineapple-ice-yogi
WATERMELON STRAWBERRY ICE - AIR FACTORY SALTS - 30ML,AIR FACTORY,WATERMELON STRAWBERRY ICE - AIR FACTORY SALTS - 30ML,$10.99,"Discover Watermelon Strawberry Ice by Air Factory Salts, a nicotine salt creation featuring watermelon, strawberry, and a healthy gust of chilling menthol.
WATERMELON STRAWBERRY ICE - AIR FACTORY SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 18mg
• 36mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",30mL Unicorn Bottle,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/watermelon-strawberry-ice-air-factory-salts
WATERMELON STRAWBERRY ICE - AIR FACTORY - 60ML,AIR FACTORY,WATERMELON STRAWBERRY ICE - AIR FACTORY - 60ML,$11.99,"Shop Watermelon Strawberry Ice by Air Factory, featuring notes of summertime watermelons with vine-ripened strawberries served over refreshing menthol.
WATERMELON STRAWBERRY ICE - AIR FACTORY - 60ML FEATURES:
• BOTTLE CAPACITY: 60mL Unicorn Bottle
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 60mL Unicorn Bottle
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",60mL Unicorn Bottle,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/watermelon-strawberry-ice-air-factory
HEISENBERG LEMON SOUR MENTHOL - INNEVAPE - 100ML,INNEVAPE,HEISENBERG LEMON SOUR MENTHOL - INNEVAPE - 100ML,$13.99,"Discover Heisenberg Lemon Sour Menthol by Innevape, captivating taste buds with blue raspberry, blueberry, and blue popsicles accented by lemon and menthol.
HEISENBERG LEMON SOUR MENTHOL - INNEVAPE - 100ML FEATURES:
• BOTTLE CAPACITY: 100mL Unicorn Bottle
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 100mL Unicorn Bottle
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",100mL Unicorn Bottle,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/heisenberg-lemon-sour-menthol-innevape
HEISENBERG LEMON SOUR - INNEVAPE - 100ML,INNEVAPE,HEISENBERG LEMON SOUR - INNEVAPE - 100ML,$13.99,"Check out Heisenberg Lemon Sour by Innevape, blending notes of blue raspberries, blueberries, and blue popsicles enhanced with a splash of citrusy lemon.
HEISENBERG LEMON SOUR - INNEVAPE - 100ML FEATURES:b• BOTTLE CAPACITY: 100mL Unicorn Bottle
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 100mL Unicorn Bottle
AVAILABLE OPTIONS:
• 0mgm
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",100mL Unicorn Bottle,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/heisenberg-lemon-sour-innevape
HEISENBERG BERRY MENTHOL - INNEVAPE SALTS - 30ML,INNEVAPE,HEISENBERG BERRY MENTHOL - INNEVAPE SALTS - 30ML,$10.99,"Check out Heisenberg Berry Menthol by Innevape Salts, mixing together blue raspberry, blueberry, and blue popsicles with a crisp menthol and berry finish.
HEISENBERG BERRY MENTHOL - INNEVAPE SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 24mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",30mL Unicorn Bottle,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/heisenberg-berry-menthol-innevape-salts
HEISENBERG BERRY MENTHOL - INNEVAPE - 100ML,INNEVAPE,HEISENBERG BERRY MENTHOL - INNEVAPE - 100ML,$13.99,"Shop the Heisenberg Berry Menthol by Innevape, featuring a blend of blue raspberries, blueberries, and frigid blue popsicles in a menthol-based eJuice.
HEISENBERG BERRY MENTHOL - INNEVAPE - 100ML FEATURES:
• BOTTLE CAPACITY: 100mL Unicorn Bottle
• VG: 70%
• PG: 30%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 100mL Unicorn Bottle
AVAILABLE OPTIONS:
• 0mg
• 3mg
• 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",100mL Unicorn Bottle,70%,30%,Freebase Nicotine,USA,https://www.elementvape.com/heisenberg-berry-menthol-innevape
APPLE PEACH ICE - BLVK FUJI SALTS - 30ML,FIND BRAND,APPLE PEACH ICE - BLVK FUJI SALTS - 30ML,$10.99,"Shop Apple Peach by BLVK Fuji Salts, blending notes of sweet apples balanced with luscious peaches in a menthol nicotine salt to refresh the taste buds.
APPLE PEACH - BLVK FUJI SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",30mL Unicorn Bottle,50%,50%,Freebase Nicotine,USA,https://www.elementvape.com/apple-peach-blvk-fuji-salts
APPLE WATERMELON ICE - BLVK FUJI SALTS - 30ML,FIND BRAND,APPLE WATERMELON ICE - BLVK FUJI SALTS - 30ML,$10.99,"Crack open a bottle of Apple Watermelon by BLVK Fuji Apple Salts, combining delicious red Fuji apples enhanced with watermelon and refreshing menthol.
APPLE WATERMELON - BLVK FUJI SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salt
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",30mL Unicorn Bottle,50%,50%,Nicotine Salt,USA,https://www.elementvape.com/apple-watermelon-blvk-fuji-salts
APPLE GRAPE ICE - BLVK FUJI SALTS - 30ML,FIND BRAND,APPLE GRAPE ICE - BLVK FUJI SALTS - 30ML,$10.99,"Dive into Apple Grape by BLVK Fuji Salts, capturing a blend of sweet apples coupled with grapes and a splash of menthol in a vibrant nicotine salt mix.
APPLE GRAPE - BLVK FUJI SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",30mL Unicorn Bottle,50%,50%,Freebase Nicotine,USA,https://www.elementvape.com/apple-grape-blvk-fuji-salts
APPLE STRAWBERRY ICE - BLVK FUJI SALTS - 30ML,FIND BRAND,APPLE STRAWBERRY ICE - BLVK FUJI SALTS - 30ML,$10.99,"Check out Apple Strawberry by BLVK Fuji Salts, captivating the taste buds with a nicotine salt eJuice flavored with strawberry, apples, and chilly menthol.
APPLE STRAWBERRY - BLVK FUJI SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",30mL Unicorn Bottle,50%,50%,Freebase Nicotine,USA,https://www.elementvape.com/apple-strawberry-blvk-fuji-salts
APPLE BLUEBERRY ICE - BLVK FUJI SALTS - 30ML,FIND BRAND,APPLE BLUEBERRY ICE - BLVK FUJI SALTS - 30ML,$10.99,"Discover Apple Blueberry by BLVK Fuji Salts, a nicotine salt blend featuring crisp apples and vibrant notes of ripened blueberries with a splash of menthol.
APPLE BLUEBERRY - BLVK FUJI SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",30mL Unicorn Bottle,50%,50%,Freebase Nicotine,USA,https://www.elementvape.com/apple-blueberry-blvk-fuji-salts
ORIGINAL APPLE ICE - BLVK FUJI SALTS - 30ML,FIND BRAND,ORIGINAL APPLE ICE - BLVK FUJI SALTS - 30ML,$10.99,"SHop Original Apple by BLVK Fuji Salts, capturing the delicious flavor of sweet apples enhanced with a splash of refreshing menthol to elevate the flavor.
ORIGINAL APPLE - BLVK FUJI SALTS - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Freebase Nicotine
• MADE IN: USA
INCLUDES:
• 1 30mL Unicorn Bottle
AVAILABLE OPTIONS:
• 35mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",30mL Unicorn Bottle,50%,50%,Freebase Nicotine,USA,https://www.elementvape.com/original-apple-blvk-fuji-salts
