title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
JAVA GRANOLA BAR - YOGI SALTS E-LIQUID - 30ML,FIND BRAND,JAVA GRANOLA BAR - YOGI SALTS E-LIQUID - 30ML,$10.99,"Java Granola Bar by Yogi Salts E-Liquid is a careful nicotine salt  combination of java chips coupled with chocolate to pair with a crunchy honey-touched granola finish that will seem almost heavenly.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Yogi Salts E-Liquid - Java Granola Bar Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Nicotine Salts Formulation 
Crafted For Ultra-Low Wattage & Pod Based System
Made in USA
Available nicotine: 35mg, 50mg
Manufactured by AxioCore
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/java-granola-bar-yogi-salts-e-liquid-30ml
HUMBLE CRUMBLE - HUMBLE JUICE CO. - 120ML,HUMBLE JUICE CO.,HUMBLE CRUMBLE - HUMBLE JUICE CO. - 120ML,$14.99,"Humble Crumble by Humble Juice Co. is a delightful juice blend of sweetened blueberries, honey-touched graham crackers, and a dash of cinnamon to round out the delectable recipe for a perfect blueberry crumble, fresh out the oven.
Humble Juice Co. - Humble Crumble Features:
120mL Chubby Unicorn Bottle
Child Resistant Cap
80% VG
20% PG
Synthetic Nicotine Formulation
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/humble-crumble-humble-juice-co-120ml
ROYALTY II - VAPETASIA SALTS - 30ML,VAPETASIA,ROYALTY II - VAPETASIA SALTS - 30ML,$10.99,"Royalty II by Vapetasia Salts is a complex nicotine salt blend, borrowing aspects of a creamy custard, nutty almonds, and smooth rich vanilla to create a unique tobacco flavor that will titillate the tastebuds.

Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in vape pod system and ultra low-output atomizers/mods. Every nicotine salts e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Vapetasia Salts - Royalty II Features:
30mL Unicorn Bottle
50% PG
50% VG
Made in USA
Available nicotine: 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/royalty-ii-vapetasia-salts
BLUEBERRY GRANOLA BAR - YOGI E-LIQUID - 60ML,FIND BRAND,BLUEBERRY GRANOLA BAR - YOGI E-LIQUID - 60ML,$11.99,"Blueberry Granola Bar by Yogi E-Liquid takes a base of oats and wheat and sweetens them with a touch of honey, topping the granola mixture with a blast of bursting blueberry juice to mimic a fufilling blueberry granola bar.
Yogi E-Liquid - Blueberry Granola Bar Features:
60mL Chubby Unicorn Bottle
30% PG
70% VG
Made in USA
Manufactured by Axiocore Corporation
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/blueberry-granola-bar-yogi-e-liquid-60ml
ORIGINAL GRANOLA BAR - YOGI E-LIQUID - 60ML,FIND BRAND,ORIGINAL GRANOLA BAR - YOGI E-LIQUID - 60ML,$11.99,"Original Granola Bar by Yogi E-Liquid takes thoroughly honeyed granola oats and wheats and adds a touch of extra sweetness to make a delightfully invigorating elixir.
Yogi E-Liquid - Original Granola Bar Features:
60mL Chubby Unicorn Bottle
30% PG
70% VG
Made in USA
Manufactured by Axiocore Corporation
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/original-granola-bar-yogi-e-liquid-60ml
PEANUT BUTTER BANANA GRANOLA BAR - YOGI E-LIQUID - 60ML,FIND BRAND,PEANUT BUTTER BANANA GRANOLA BAR - YOGI E-LIQUID - 60ML,$11.99,"Peanut Butter Banana Granola Bar by Yogi E-Liquid pairs together creamy nutty peanut butter and blends it with an overtone of sweet bananas to combine with sweet oats and wheat to mimic a flavored nutritional bar.
Yogi E-Liquid - Peanut Butter Banana Granola Bar Features:
60mL Chubby Unicorn Bottle
30% PG
70% VG
Made in USA
Manufactured by Axiocore Corporation
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/peanut-butter-banana-granola-bar-yogi
DVNK - COOKIE KING - 100ML,FIND BRAND,DVNK - COOKIE KING - 100ML,$13.99,"dripMORE presents the new, signature Cookie King eJuice collection with DVNK, delivering graham cracker cookies dunked in vanilla frosting to create one of the best cookie profile you have ever tried. From the manufacturer behind the wildly popular Candy King eJuice.
dripMORE - Cookie King - Choco Cream Features:
100mL Unicorn Bottle
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/cookie-king-dvnk-by-dripmore-100ml
CHOCO CREAM - COOKIE KING - 100ML,FIND BRAND,CHOCO CREAM - COOKIE KING - 100ML,$13.99,"Choco Cream by Cookie King infuses two chocolate cookies stuffed with a bold vanilla creme filling for a sweet dessert unlike any other. From the creators of Candy King.
Choco Cream - Cookie King - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Formulation: Freebase Nicotine
• Child Resistant Cap
• Made in USA
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/cookie-king-choco-cream-by-dripmore-100ml
ROYALTY II - VAPETASIA - 100ML,VAPETASIA,ROYALTY II - VAPETASIA - 100ML,$13.99,"The Royalty II Gourmet E-Liquid is one of the most complex flavor profile from Vapetasia, delivering an absurd amount of profiles ranging from custard, nutty, and creamy vanilla. Sounds simple but it is quite complex in delivering a focused balance of smoothness and creaminess with the right amount of sweetness.
Vapetasia - Royalty 2 Features:
100mL Chubby Gorilla Bottle
Dropper In Bottle
70% VG
30% PG
Made in USA
Available nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/royalty-ii-vapetasia
VANILLA ALMOND MILK - MOO E-LIQUIDS - 100ML,FIND BRAND,VANILLA ALMOND MILK - MOO E-LIQUIDS - 100ML,,"Discover Vanilla Almond Milk by Moo E-Liquid, capturing nutty almonds accented with smooth vanilla in a creamy milk base that will satisfy the senses.
Moo E-Liquid - Vanilla Almond Milk Features:
100mL Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/vanilla-almond-milk-by-kilo-moo-series-100ml
