title,brand,product,price,description,bottle_capacity,vg,pg,formulation,made_in,url
RASPBERRY LEMONADE - JUICE HEAD SALTS - 30ML,JUICE HEAD,RASPBERRY LEMONADE - JUICE HEAD SALTS - 30ML,$10.99,"Shop Raspberry Lemonade by Juice Head Salts, mixing notes of sweet raspberry inside a tart and tangy glass of lemonade to pucker the mouth and tongue.
Raspberry Lemonade - Juice Head Salts - 30mL Features:
• Bottle Capacity: 30mL
• PG: 50%
• VG: 50%
• Formulation: Nicotine Salt
Available Options:
35mg, 50mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. 
Element Vape provides Product Information that includes, but is not limited to, technical specifications, recommendations, and other materials for Customer’s convenience in Customer’s selection of Products. The accuracy or completeness of Product Information is not guaranteed and is subject to change without notice.",,50%,50%,,,https://www.elementvape.com/raspberry-lemonade-juice-head-30ml
FREEZE RASPBERRY LEMONADE - JUICE HEAD - 100ML,JUICE HEAD,FREEZE RASPBERRY LEMONADE - JUICE HEAD - 100ML,$13.99,"Discover FREEZE Raspberry Lemonade by Juice Head, blending notes of sweet raspberry, tangy lemonade, and refreshingly cool menthol to captivate the tongue.
FREEZE Raspberry Lemonade - Juice Head - 100mL Features:
• Bottle Capacity: 100mL
• PG: 30%
• VG: 70%
• Formulation: Freebase E-Juice
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. 
Element Vape provides Product Information that includes, but is not limited to, technical specifications, recommendations, and other materials for Customer’s convenience in Customer’s selection of Products. The accuracy or completeness of Product Information is not guaranteed and is subject to change without notice.",,70%,30%,,,https://www.elementvape.com/freeze-raspberry-lemonade-juice-head-100ml
RASPBERRY LEMONADE - JUICE HEAD - 100ML,JUICE HEAD,RASPBERRY LEMONADE - JUICE HEAD - 100ML,$13.99,"Check out Raspberry Lemonade by Juice Head, capturing sweet raspberries muddled in a tall glass of tart lemonade to create a delicious eJuice for vaping.
Raspberry Lemonade - Juice Head - 100mL Features:
• Bottle Capacity: 100mL
• PG: 70%
• VG: 30%
• Formulation: Freebase E-Juice
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. 
Element Vape provides Product Information that includes, but is not limited to, technical specifications, recommendations, and other materials for Customer’s convenience in Customer’s selection of Products. The accuracy or completeness of Product Information is not guaranteed and is subject to change without notice.",,30%,70%,,,https://www.elementvape.com/raspberry-lemonade-juice-head-100ml
PINK LEMONADE STRIPS - CANDY KING SALTS - 30ML,CANDY KING,PINK LEMONADE STRIPS - CANDY KING SALTS - 30ML,$10.99,"Shop Pink Lemonade Strips by Candy King Salts, mixing together sweet gummy chews with tart pink lemonade flavors that will tantalize the taste buds.
Pink Lemonade Strips - Candy King Salts - 30mL Features:
• Bottle Capacity: 30mL
• PG: 50%
• VG: 50%
• Formulation: Nicotine Salt
• Available Nicotine: 35mg, 50mg
Available Options:
35mg, 50mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. 
Element Vape provides Product Information that includes, but is not limited to, technical specifications, recommendations, and other materials for Customer’s convenience in Customer’s selection of Products. The accuracy or completeness of Product Information is not guaranteed and is subject to change without notice.",,50%,50%,,,https://www.elementvape.com/pink-lemonade-strips-candy-king-30ml
COLA GUMMIES - CANDY KING SALTS - 30ML,CANDY KING,COLA GUMMIES - CANDY KING SALTS - 30ML,$10.99,"Shop Cola Gummies by Candy King Salts, mixing together vibrant fizzy cola and potent nicotine salts for a lively eJuice blend to revitalize the senses.
Cola Gummies - Candy King Salts - 30mL Features:
• Bottle Capacity: 30mL
• PG: 50%
• VG: 50%
• Formulation: Nicotine Salt
• Available Nicotine: 35mg, 50mg
Available Options:
35mg, 50mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. 
Element Vape provides Product Information that includes, but is not limited to, technical specifications, recommendations, and other materials for Customer’s convenience in Customer’s selection of Products. The accuracy or completeness of Product Information is not guaranteed and is subject to change without notice.",,50%,50%,,,https://www.elementvape.com/cola-gummies-candy-king-30ml
COLA GUMMIES - CANDY KING - 100ML,CANDY KING,COLA GUMMIES - CANDY KING - 100ML,$12.99,"Discover Cola Gummies by Candy King, a delectable eJuice blend featuring elements of sweet cola, and fizzy effervescence made into delicious profile.
Cola Gummies - Candy King - 100mL Features:
• Bottle Capacity: 100mL
• PG: 70%
• VG: 30%
• Formulation: Freebase E-Juice
• Available Nicotine: 0mg, 3mg, 6mg
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. 
Element Vape provides Product Information that includes, but is not limited to, technical specifications, recommendations, and other materials for Customer’s convenience in Customer’s selection of Products. The accuracy or completeness of Product Information is not guaranteed and is subject to change without notice.",,30%,70%,,,https://www.elementvape.com/cola-gummies-candy-king-100ml
ICED BLACKBERRY LEMONADE - THE FRUIT HOUSE - GOST VAPOR - 100ML,FIND BRAND,ICED BLACKBERRY LEMONADE - THE FRUIT HOUSE - GOST VAPOR - 100ML,$12.99,"Discover Iced Blackberry Lemonade by Gost Vapor, capturing the decadent flavor of sweet blackberries muddled in a tall glass of tangy lemonade and ice.
Iced Blackberry Lemonade - Gost Vapor - 100mL Features:
• Bottle Capacity: 100mL
• PG: 30%
• VG: 70%
• Formulation: Freebase E-Liquid
• Available Nicotine: 0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. 
Element Vape provides Product Information that includes, but is not limited to, technical specifications, recommendations, and other materials for Customer’s convenience in Customer’s selection of Products. The accuracy or completeness of Product Information is not guaranteed and is subject to change without notice.",,70%,30%,,,https://www.elementvape.com/iced-blackberry-lemonade-gost-vapor
BLACKBERRY LEMONADE - THE FRUIT HOUSE - GOST VAPOR - 100ML,FIND BRAND,BLACKBERRY LEMONADE - THE FRUIT HOUSE - GOST VAPOR - 100ML,$12.99,"Shop Blackberry Lemonade by GOST Vapor, incorporating a handful of blackberries into a tall glass of refreshing lemonade to create a tangy eLiquid blend.
Blackberry Lemonade - GOST Vapor - 100mL Features:
• Bottle Capacity: 100mL
• PG: 30%
• VG: 70%
• Formulation: Freebase E-Liquid
• Available Nicotine: 0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. 
Element Vape provides Product Information that includes, but is not limited to, technical specifications, recommendations, and other materials for Customer’s convenience in Customer’s selection of Products. The accuracy or completeness of Product Information is not guaranteed and is subject to change without notice.",,70%,30%,,,https://www.elementvape.com/blackberry-lemonade-gost
MANGO DRANK - RUTHLESS SALTS - 30ML,RUTHLESS,MANGO DRANK - RUTHLESS SALTS - 30ML,$10.99,"Try Mango Drank by Ruthless Salts, featuring a nicotine salt blend of sweet candy infused with juicy mangoes for a tropical and refreshing vape experience.
 Mango Drank - Ruthless Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Fomulation: Nicotine Salts
• Child Resistant Cap
 
Available Options:
35mg, 50mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,50%,50%,,,https://www.elementvape.com/ruthless-mango-drank-salts
CHERRY DRANK - RUTHLESS SALTS - 30ML,RUTHLESS,CHERRY DRANK - RUTHLESS SALTS - 30ML,$10.99,"Shop Cherry Drank by Ruthless Salts, featuring a nicotine salt formulation of sweet and tart cherry candies that captures the essence of juicy cherries.
Cherry Drank - Ruthless Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Fomulation: Nicotine Salts
• Child Resistant Cap
Available Options:
35mg, 50mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,50%,50%,,,https://www.elementvape.com/ruthless-cherry-drank-salts
CHERRY DRANK - RUTHLESS - 100ML,RUTHLESS,CHERRY DRANK - RUTHLESS - 100ML,$13.99,"0Shop Cherry Drank by Ruthless, featuring a delicious blend of sweet and tart cherry candies that captures the essence of juicy cherries to excite the tastebuds.
Cherry Drank - Ruthless - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Fomulation: Freebase Nicotine
• Child Resistant Cap
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,70%,30%,,,https://www.elementvape.com/ruthless-cherry-drank
BERRY DRANK - RUTHLESS SALTS - 30ML,RUTHLESS,BERRY DRANK - RUTHLESS SALTS - 30ML,$10.99,"Try Berry Drank by Ruthless Salts, featuring a nicotine salt blend of strawberry, blueberry, and blackberry candies mixed into a refreshingly fizzy soda.
Berry Drank - Ruthless Salts - 30mL Features:
• Capacity: 30mL Unicorn Bottle
• PG: 50%
• VG: 50%
• Fomulation: Nicotine Salts
• Child Resistant Cap
Available Options:
35mg, 50mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,50%,50%,,,https://www.elementvape.com/ruthless-berry-drank-salts
BERRY DRANK - RUTHLESS - 100ML,RUTHLESS,BERRY DRANK - RUTHLESS - 100ML,$13.99,"Enjoy Berry Drank by Ruthless, featuring a concoction of sweet strawberries, blueberries, and blackberries candy infused into a refreshingly fizzy soda.
Berry Drank - Ruthless - 100mL Features:
• Capacity: 100mL Unicorn Bottle
• PG: 30%
• VG: 70%
• Fomulation: Freebase Nicotine
• Child Resistant Cap
Available Options:
0mg, 3mg, 6mg
WARNINGS:
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,70%,30%,,,https://www.elementvape.com/ruthless-berry-drank
LEMON BERRY BAYOU - BANTAM SALTS - 30ML,FIND BRAND,LEMON BERRY BAYOU - BANTAM SALTS - 30ML,$10.99,"Shop the Lemon Berry Bayou by Bantam Salts, featuring a synthetic nicotine salt mix of strawberries, blueberries, and lemonade for a refreshing experience.
Lemon Berry Bayou - Bantam SALTS Features:
• Capacity: 30mL
• PG: 50%
• VG: 50%
• Fomulation: Synthetic Nicotine Salts
• Child Resistant Cap
• Made in USA
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,50%,50%,,,https://www.elementvape.com/lemon-berry-bayou-bantam-salts
DULCE DE TOBACCO - RUTHLESS VAPORS - 100ML,RUTHLESS,DULCE DE TOBACCO - RUTHLESS VAPORS - 100ML,$13.99,"Entice the taste buds with Dulce de Tobacco by Ruthless Vapors, taking a sweet milk base enhanced with caramel and smooth tobacco to mesmerize the tongue.
Ruthless Vapors - Dulce de Tobacco Features:
Capacity: 100mL
PG: 30%
VG: 70%
Nicotine Formulation
Child Resistant Cap
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/dulce-de-tobacco-ruthless
COFFEE TOBACCO - RUTHLESS VAPORS - 100ML,RUTHLESS,COFFEE TOBACCO - RUTHLESS VAPORS - 100ML,$13.99,"Shop Coffee Tobacco by Ruthless Vapors, capturing the delectable taste of cured tobacco with a robust coffee finish that will tantalize the taste buds.
Ruthless Vapors - Coffee Tobacco Features:
Capacity: 100mL
PG: 30%
VG: 70%
Nicotine Formulation
Child Resistant Cap
Made in USA
Available Nicotine: 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,70%,30%,,,https://www.elementvape.com/coffee-tobacco-ruthless
FROZTY YUMMI WATERMELON PUNCH - LICKS ROLL UPZ - 100ML,FIND BRAND,FROZTY YUMMI WATERMELON PUNCH - LICKS ROLL UPZ - 100ML,$11.99,"Check out Watermelon Punch Frozty by Juice Roll Upz, bottling synthetic nicotine e-liquid with delicious notes of summertime watermelon and fruit punch.
Juice Roll Upz - Licks - Watermelon Punch Frozty Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/yummi-watermelon-punch-frozty-licks
PASSION FRUIT LEMONADE ICE - HI-DRIP SALTS - 30ML,HI-DRIP,PASSION FRUIT LEMONADE ICE - HI-DRIP SALTS - 30ML,$10.99,"Discover Passion Fruit Lemonade ICE by Hi-Drip Salts, a tasty nicotine salt blend of tangy lemonade, refreshing menthol, and tropical passion fruit.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Passion Fruit Lemonade ICE - Hi-Drip Salts Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Made in USA
Available in 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/passionfruit-lemonade-ice-hi-drip-salts
PASSION FRUIT LEMONADE - HI-DRIP SALTS - 30ML,HI-DRIP,PASSION FRUIT LEMONADE - HI-DRIP SALTS - 30ML,$10.99,"Check out Passion Fruit Lemonade by Hi-Drip Salts, a nicotine salt mix of refreshingly zesty lemonade enhanced with a splash of tropical passion fruit.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Passion Fruit Lemonade - Hi-Drip Salts Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salt Formulation
Made in USA
Available in 30mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/passionfruit-lemonade-hi-drip-salts
PASSION FRUIT LEMONADE ICE - HI-DRIP - 100ML,HI-DRIP,PASSION FRUIT LEMONADE ICE - HI-DRIP - 100ML,$13.99,"Shop Passion Fruit Lemonade ICE by Hi-Drip, a delicious blend of tart passionfruit mixed into a glass of iced lemonade that will uplift the taste buds.
Passion Fruit Lemonade ICE - Hi-Drip E-Liquid Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/passionfruit-lemonade-ice-hi-drip
PASSION FRUIT LEMONADE - HI-DRIP - 100ML,HI-DRIP,PASSION FRUIT LEMONADE - HI-DRIP - 100ML,$13.99,"Discover Passion Fruit Lemonade by Hi-Drip, capturing the tangy flavor of tropical passion fruits muddled in a tall glass of refreshing lemonade.
Passion Fruit Lemonade - Hi-Drip E-Liquid Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/passionfruit-lemonade-hi-drip
SWEET STRAWBERRY LEMONADE - SALT BAE 50 - 30ML,SALT BAE,SWEET STRAWBERRY LEMONADE - SALT BAE 50 - 30ML,$10.99,"Check out Sweet Strawberry Lemonade by Salt Bae 50, a nicotine salt blend featuring ripened strawberries muddled in a tall glass of refreshing lemonade.
SWEET STRAWBERRY LEMONADE - SALT BAE 50 - 30ML FEATURES:
• BOTTLE CAPACITY: 30mL Unicorn Bottle
• VG: 50%
• PG: 50%
• FORMULATION: Nicotine Salts
• MADE IN: USA
INCLUDES:
• 1 Sweet Strawberry Lemonade - Salt Bae 50 - 30mL
AVAILABLE OPTIONS:
• 25mg
• 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",30mL Unicorn Bottle,50%,50%,Nicotine Salts,USA,https://www.elementvape.com/strawberry-lemonade-salt-bae-50
PURPLE - KEEP IT 100 - 100ML,KEEP IT 100,PURPLE - KEEP IT 100 - 100ML,$13.99,"Discover Purple by Keep It 100, combining notes of sweet grape mixed in a fizzy soda base that is sure to tantalize the taste buds with delicious flavor.
Keep It 100 - Purple Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Synthetic Nicotine Formulation
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/og-purp-keep-it-100
BLUE RASPBERRY LEMONADE - I LOVE SALTS - 30ML,FIND BRAND,BLUE RASPBERRY LEMONADE - I LOVE SALTS - 30ML,$10.99,"Shop Blue Raspberry Lemonade by I Love Salts, taking synthetic nicotine salts accented with blue raspberries and tangy lemonade to delight the tongue.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Mad Hatter Juice - I Love Salts - Blue Raspberry Lemonade Features:
30mL Unicorn Bottle
Child Resistant Cap
50% PG
50% VG
Synthetic Nicotine Salt Formulation
Made in USA
Available in 25mg, 50mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/blue-raspberry-lemonade-i-love-salts
COFFEE AND ICE CREAM - NITROS COLD BREW SALTS - 30ML,FIND BRAND,COFFEE AND ICE CREAM - NITROS COLD BREW SALTS - 30ML,$10.99,"Discover Coffee and Ice Cream by Nitro's Cold Brew Salts, capturing robust coffee notes and a scoop of creamy velvety ice cream to dazzle the taste buds.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Coffee and Ice Cream Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/coffee-and-ice-cream-nitros-cold-brew-salts
COOKIE FRAPPE - NITROS COLD BREW SALTS - 30ML,FIND BRAND,COOKIE FRAPPE - NITROS COLD BREW SALTS - 30ML,$10.99,"Check out Cookie Frappe by Nitro's Cold Brew Salts, a nicotine salt mix of robust coffee and java enhanced with freshly baked cookies to dazzle the tongue.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Cookie Frappe Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cookie-frappe-nitros-cold-brew-salts
SALTED CARAMEL - NITROS COLD BREW SALTS - 30ML,FIND BRAND,SALTED CARAMEL - NITROS COLD BREW SALTS - 30ML,$10.99,"Check out Salted Caramel by Nitro's Cold Brew Salts, capturing creamy milkshake enhanced with a splash of rich gooey caramel in a bottle of nicotine salt.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Salted Caramel Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/salted-caramel-nitros-cold-brew-salts
STRAWBERI AND CREAM - NITROS COLD BREW SALTS - 30ML,FIND BRAND,STRAWBERI AND CREAM - NITROS COLD BREW SALTS - 30ML,$10.99,"Dive into a bottle of Strawberi & Cream by Nitro's Cold Brew Salts, a nicotine salt concoction of decadent vanilla milkshake with strawberries blended in.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Strawberi & Cream Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/strawberi-and-cream-nitros-cold-brew-salts
ALMOND CAPPUCCINO - NITROS COLD BREW SALTS - 30ML,FIND BRAND,ALMOND CAPPUCCINO - NITROS COLD BREW SALTS - 30ML,$10.99,"Discover Almond Cappuccino by Nitro's Cold Brew Salts, blending notes of robust coffee, smooth almond milk, and a helping of sugar to balance the flavor.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Almond Cappuccino Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/almond-cappuccino-nitros-cold-brew-salts
WHITE CHOCOLATE MOCHA - NITROS COLD BREW SALTS - 30ML,FIND BRAND,WHITE CHOCOLATE MOCHA - NITROS COLD BREW SALTS - 30ML,$10.99,"Check out White Chocolate Mocha by Nitro's Cold Brew Salts, a nicotine salt blend combining heavenly white chocolate, smooth milk, and seductive coffee.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - White Chocolate Mocha Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm. ",,,,,,https://www.elementvape.com/white-chocolate-mocha-nitros-cold-brew-salts
VANILLA BEAN - NITROS COLD BREW SALTS - 30ML,FIND BRAND,VANILLA BEAN - NITROS COLD BREW SALTS - 30ML,$10.99,"Shop Vanilla Bean by Nitro's Cold Brew Salts, a nicotine salt mix combining notes of rich coffee emboldened with sweet vanilla and sugary caramel.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Vanilla Bean Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/vanilla-bean-nitros-cold-brew-salts
MACCHIATO - NITROS COLD BREW SALTS - 30ML,FIND BRAND,MACCHIATO - NITROS COLD BREW SALTS - 30ML,$10.99,"Discover Macchiato by Nitro's Cold Brew Salts, capturing a blend of robust coffee with a splash of milk and sweet gooey caramel in nicotine salt form.
Warning: This product is not meant for use in devices that reach sub-ohm resistance. We recommend this liquid to be used in pod-based, closed systems devices, and ultra low-output atomizers/mods. Every salt-based nicotine e-juice contains significantly higher levels of nicotine per milliliter, optimal for beginners or experienced vapers looking for a travel-friendly experience.
Nitro's Cold Brew Salts - Macchiato Features:
30mL Chubby Unicorn Bottle
Child Resistant Cap
50% VG
50% PG
Nicotine Salts Formulation
Made in USA
Available in 25mg, 45mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/macchiato-nitro-cold-brew-salts
COOKIE FRAPPE - NITROS COLD BREW - 100ML,FIND BRAND,COOKIE FRAPPE - NITROS COLD BREW - 100ML,$13.99,"Shop Cookie Frappe by Nitro's Cold Brew, mixing together robust java coffee enhanced with freshly baked cookies that will tantalize the tongue.
Nitro's Cold Brew - Cookie Frappe Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/cookie-frappe-nitros-cold-brew
FRUIT SPLASH - NITROS COLD BREW - 100ML,FIND BRAND,FRUIT SPLASH - NITROS COLD BREW - 100ML,$13.99,"Shop Fruit Splash by Nitro's Cold Brew, combining a medley of fresh sliced fruit mixed into a thick creamy milkshake base that will delight the taste buds.
Nitro's Cold Brew - Fruit Splash Features:
100mL Chubby Unicorn Bottle
Child Resistant Cap
70% VG
30% PG
Made in USA
Available in 0mg, 3mg, 6mg
CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.",,,,,,https://www.elementvape.com/fruit-splash-nitros-cold-brew
